avaliacao_id,cliente_id,hospedagem_id,nota,comentario
5238,5238,3,4,"Agradável atendimento.
"
5239,5239,37,1,"Agradável atendimento.
"
524,524,1,5,"Agradável serviços.
"
5240,5240,21,4,"Incrível limpeza.
"
5241,5241,37,1,"Agradável atendimento.
"
5242,5242,39,3,"Ótima limpeza.
"
5243,5243,34,4,"Excelente limpeza.
"
5244,5244,37,4,"Agradável limpeza.
"
5245,5245,30,5,"Confortável infraestrutura.
"
5246,5246,45,2,"Incrível atendimento.
"
5247,5247,30,1,"Agradável atendimento.
"
5248,5248,30,2,"Agradável infraestrutura.
"
5249,5249,32,2,"Agradável serviços.
"
525,525,2,1,"Ótima serviços.
"
5250,5250,26,4,"Excelente limpeza.
"
5251,5251,44,1,"Ótima serviços.
"
5252,5252,36,3,"Confortável serviços.
"
5253,5253,33,3,"Confortável localização.
"
5254,5254,33,1,"Maravilhosa infraestrutura.
"
5255,5255,28,5,"Confortável atendimento.
"
5256,5256,34,2,"Ótima infraestrutura.
"
5257,5257,12,4,"Maravilhosa serviços.
"
5258,5258,39,3,"Agradável atendimento.
"
5259,5259,40,1,"Agradável serviços.
"
526,526,5,5,"Maravilhosa limpeza.
"
5260,5260,37,4,"Incrível serviços.
"
5261,5261,34,3,"Excelente atendimento.
"
5262,5262,35,2,"Confortável limpeza.
"
5263,5263,27,4,"Confortável localização.
"
5264,5264,41,5,"Maravilhosa infraestrutura.
"
5265,5265,36,2,"Excelente limpeza.
"
5266,5266,35,3,"Ótima infraestrutura.
"
5267,5267,43,2,"Confortável serviços.
"
5268,5268,26,4,"Excelente atendimento.
"
5269,5269,42,2,"Excelente serviços.
"
527,527,6,2,"Ótima localização.
"
5270,5270,38,2,"Maravilhosa infraestrutura.
"
5271,5271,32,1,"Incrível atendimento.
"
5272,5272,22,4,"Excelente infraestrutura.
"
5273,5273,37,1,"Agradável limpeza.
"
5274,5274,21,5,"Ótima atendimento.
"
5275,5275,39,2,"Incrível localização.
"
5276,5276,25,3,"Confortável serviços.
"
5277,5277,39,5,"Excelente limpeza.
"
5278,5278,39,5,"Incrível serviços.
"
5279,5279,22,2,"Excelente atendimento.
"
528,528,7,1,"Confortável atendimento.
"
5280,5280,3,3,"Confortável limpeza.
"
5281,5281,41,5,"Agradável limpeza.
"
5282,5282,15,5,"Excelente atendimento.
"
5283,5283,35,5,"Incrível atendimento.
"
5284,5284,39,4,"Excelente limpeza.
"
5285,5285,32,4,"Ótima atendimento.
"
5286,5286,23,4,"Incrível serviços.
"
5287,5287,35,5,"Confortável localização.
"
5288,5288,22,5,"Maravilhosa serviços.
"
5289,5289,33,5,"Excelente infraestrutura.
"
529,529,6,4,"Ótima infraestrutura.
"
5290,5290,22,4,"Ótima atendimento.
"
5291,5291,38,5,"Ótima infraestrutura.
"
5292,5292,33,3,"Excelente atendimento.
"
5293,5293,26,4,"Excelente atendimento.
"
5294,5294,38,1,"Incrível atendimento.
"
5295,5295,40,4,"Confortável limpeza.
"
5296,5296,36,1,"Agradável limpeza.
"
5297,5297,42,5,"Agradável limpeza.
"
5298,5298,30,4,"Excelente localização.
"
5299,5299,35,2,"Agradável localização.
"
53,53,1,2,"Incrível localização.
"
530,530,7,3,"Incrível atendimento.
"
5300,5300,33,3,"Confortável localização.
"
5301,5301,41,2,"Excelente infraestrutura.
"
5302,5302,36,3,"Confortável localização.
"
5303,5303,27,1,"Confortável infraestrutura.
"
5304,5304,43,3,"Agradável serviços.
"
5305,5305,14,1,"Maravilhosa infraestrutura.
"
5306,5306,28,4,"Maravilhosa atendimento.
"
5307,5307,36,1,"Ótima localização.
"
5308,5308,29,2,"Incrível atendimento.
"
5309,5309,29,5,"Incrível serviços.
"
531,531,2,5,"Agradável infraestrutura.
"
5310,5310,39,3,"Confortável localização.
"
5311,5311,27,3,"Confortável infraestrutura.
"
5312,5312,35,4,"Incrível limpeza.
"
5313,5313,6,1,"Incrível atendimento.
"
5314,5314,40,4,"Maravilhosa serviços.
"
5315,5315,31,2,"Maravilhosa localização.
"
5316,5316,42,4,"Ótima limpeza.
"
5317,5317,42,3,"Incrível localização.
"
5318,5318,37,2,"Ótima infraestrutura.
"
5319,5319,23,3,"Excelente limpeza.
"
532,532,2,4,"Incrível atendimento.
"
5320,5320,35,5,"Maravilhosa atendimento.
"
5321,5321,34,1,"Incrível atendimento.
"
5322,5322,31,3,"Agradável limpeza.
"
5323,5323,43,4,"Confortável serviços.
"
5324,5324,39,5,"Excelente serviços.
"
5325,5325,33,5,"Maravilhosa limpeza.
"
5326,5326,44,2,"Incrível limpeza.
"
5327,5327,37,5,"Maravilhosa localização.
"
5328,5328,26,3,"Incrível localização.
"
5329,5329,38,4,"Confortável atendimento.
"
533,533,3,3,"Ótima infraestrutura.
"
5330,5330,40,5,"Ótima serviços.
"
5331,5331,35,5,"Ótima serviços.
"
5332,5332,36,4,"Maravilhosa atendimento.
"
5333,5333,28,2,"Maravilhosa atendimento.
"
5334,5334,44,3,"Agradável infraestrutura.
"
5335,5335,16,1,"Ótima infraestrutura.
"
5336,5336,35,3,"Excelente localização.
"
5337,5337,41,3,"Excelente serviços.
"
5338,5338,29,5,"Maravilhosa infraestrutura.
"
5339,5339,32,1,"Excelente serviços.
"
534,534,5,5,"Ótima limpeza.
"
5340,5340,7,5,"Agradável localização.
"
5341,5341,37,1,"Agradável atendimento.
"
5342,5342,39,4,"Incrível infraestrutura.
"
5343,5343,28,3,"Ótima limpeza.
"
5344,5344,36,3,"Excelente limpeza.
"
5345,5345,25,2,"Confortável localização.
"
5346,5346,26,1,"Agradável atendimento.
"
5347,5347,38,4,"Maravilhosa atendimento.
"
5348,5348,13,4,"Confortável atendimento.
"
5349,5349,18,2,"Confortável serviços.
"
535,535,2,5,"Excelente limpeza.
"
5350,5350,36,2,"Ótima serviços.
"
5351,5351,36,5,"Agradável serviços.
"
5352,5352,28,4,"Excelente localização.
"
5353,5353,40,1,"Confortável atendimento.
"
5354,5354,30,3,"Agradável localização.
"
5355,5355,7,3,"Agradável atendimento.
"
5356,5356,32,2,"Incrível atendimento.
"
5357,5357,39,5,"Excelente atendimento.
"
5358,5358,27,2,"Incrível limpeza.
"
5359,5359,31,1,"Confortável atendimento.
"
536,536,3,3,"Confortável infraestrutura.
"
5360,5360,41,3,"Ótima limpeza.
"
5361,5361,33,1,"Incrível localização.
"
5362,5362,35,2,"Incrível serviços.
"
5363,5363,27,5,"Ótima limpeza.
"
5364,5364,37,5,"Confortável localização.
"
5365,5365,37,3,"Ótima infraestrutura.
"
5366,5366,37,1,"Ótima infraestrutura.
"
5367,5367,43,5,"Ótima infraestrutura.
"
5368,5368,26,4,"Incrível limpeza.
"
5369,5369,30,2,"Agradável infraestrutura.
"
537,537,5,5,"Ótima localização.
"
5370,5370,33,3,"Maravilhosa localização.
"
5371,5371,29,4,"Agradável limpeza.
"
5372,5372,29,4,"Confortável localização.
"
5373,5373,35,2,"Maravilhosa localização.
"
5374,5374,2,3,"Maravilhosa atendimento.
"
5375,5375,10,4,"Maravilhosa limpeza.
"
5376,5376,27,2,"Agradável infraestrutura.
"
5377,5377,45,1,"Ótima infraestrutura.
"
5378,5378,33,1,"Confortável limpeza.
"
5379,5379,45,3,"Confortável localização.
"
538,538,1,3,"Maravilhosa serviços.
"
5380,5380,42,4,"Ótima infraestrutura.
"
5381,5381,43,4,"Maravilhosa infraestrutura.
"
5382,5382,26,2,"Incrível infraestrutura.
"
5383,5383,37,5,"Agradável limpeza.
"
5384,5384,40,1,"Agradável serviços.
"
5385,5385,35,3,"Confortável infraestrutura.
"
5386,5386,37,3,"Confortável atendimento.
"
5387,5387,33,2,"Agradável limpeza.
"
5388,5388,21,2,"Maravilhosa localização.
"
5389,5389,39,1,"Confortável limpeza.
"
539,539,5,3,"Incrível limpeza.
"
5390,5390,39,4,"Incrível atendimento.
"
5391,5391,33,1,"Confortável atendimento.
"
5392,5392,42,1,"Agradável serviços.
"
5393,5393,43,2,"Incrível localização.
"
5394,5394,33,4,"Excelente serviços.
"
5395,5395,41,4,"Incrível infraestrutura.
"
5396,5396,38,5,"Excelente localização.
"
5397,5397,30,3,"Confortável localização.
"
5398,5398,46,4,"Ótima infraestrutura.
"
5399,5399,38,1,"Excelente serviços.
"
54,54,2,2,"Agradável limpeza.
"
540,540,4,4,"Maravilhosa serviços.
"
5400,5400,36,1,"Incrível infraestrutura.
"
5401,5401,41,1,"Excelente limpeza.
"
5402,5402,39,3,"Excelente localização.
"
5403,5403,33,5,"Maravilhosa infraestrutura.
"
5404,5404,40,5,"Ótima serviços.
"
5405,5405,34,3,"Ótima serviços.
"
5406,5406,39,3,"Incrível limpeza.
"
5407,5407,44,1,"Confortável limpeza.
"
5408,5408,35,2,"Ótima localização.
"
5409,5409,25,4,"Maravilhosa atendimento.
"
541,541,1,1,"Agradável serviços.
"
5410,5410,32,4,"Confortável infraestrutura.
"
5411,5411,34,1,"Excelente limpeza.
"
5412,5412,44,4,"Confortável atendimento.
"
5413,5413,48,3,"Maravilhosa serviços.
"
5414,5414,40,4,"Confortável limpeza.
"
5415,5415,25,3,"Ótima serviços.
"
5416,5416,30,4,"Maravilhosa limpeza.
"
5417,5417,40,1,"Excelente limpeza.
"
5418,5418,40,4,"Ótima localização.
"
5419,5419,42,5,"Agradável serviços.
"
542,542,1,1,"Incrível infraestrutura.
"
5420,5420,33,1,"Confortável localização.
"
5421,5421,31,2,"Excelente serviços.
"
5422,5422,36,3,"Incrível serviços.
"
5423,5423,26,2,"Ótima limpeza.
"
5424,5424,34,3,"Agradável serviços.
"
5425,5425,37,3,"Ótima infraestrutura.
"
5426,5426,34,1,"Incrível atendimento.
"
5427,5427,34,2,"Agradável localização.
"
5428,5428,29,1,"Confortável atendimento.
"
5429,5429,31,3,"Excelente serviços.
"
543,543,5,5,"Ótima limpeza.
"
5430,5430,37,2,"Maravilhosa serviços.
"
5431,5431,45,2,"Ótima serviços.
"
5432,5432,34,3,"Ótima limpeza.
"
5433,5433,32,3,"Confortável serviços.
"
5434,5434,37,4,"Maravilhosa serviços.
"
5435,5435,39,2,"Confortável infraestrutura.
"
5436,5436,36,5,"Agradável limpeza.
"
5437,5437,49,2,"Maravilhosa atendimento.
"
5438,5438,17,5,"Agradável atendimento.
"
5439,5439,35,5,"Confortável atendimento.
"
544,544,6,1,"Maravilhosa localização.
"
5440,5440,30,5,"Agradável localização.
"
5441,5441,30,5,"Maravilhosa localização.
"
5442,5442,36,4,"Maravilhosa limpeza.
"
5443,5443,30,1,"Excelente limpeza.
"
5444,5444,40,1,"Agradável serviços.
"
5445,5445,34,4,"Excelente infraestrutura.
"
5446,5446,40,3,"Agradável atendimento.
"
5447,5447,41,1,"Excelente serviços.
"
5448,5448,47,1,"Excelente serviços.
"
5449,5449,11,4,"Ótima serviços.
"
545,545,4,4,"Excelente infraestrutura.
"
5450,5450,33,3,"Excelente localização.
"
5451,5451,34,2,"Maravilhosa serviços.
"
5452,5452,25,5,"Incrível limpeza.
"
5453,5453,45,5,"Incrível limpeza.
"
5454,5454,38,5,"Maravilhosa atendimento.
"
5455,5455,42,1,"Maravilhosa atendimento.
"
5456,5456,40,3,"Confortável atendimento.
"
5457,5457,38,5,"Maravilhosa localização.
"
5458,5458,46,5,"Ótima infraestrutura.
"
5459,5459,41,1,"Confortável infraestrutura.
"
546,546,5,2,"Ótima limpeza.
"
5460,5460,40,2,"Ótima localização.
"
5461,5461,38,5,"Confortável atendimento.
"
5462,5462,47,5,"Ótima limpeza.
"
5463,5463,43,3,"Incrível localização.
"
5464,5464,48,5,"Agradável serviços.
"
5465,5465,9,3,"Excelente atendimento.
"
5466,5466,19,4,"Confortável serviços.
"
5467,5467,49,2,"Agradável infraestrutura.
"
5468,5468,42,5,"Confortável limpeza.
"
5469,5469,24,3,"Maravilhosa infraestrutura.
"
547,547,3,1,"Confortável limpeza.
"
5470,5470,32,2,"Ótima localização.
"
5471,5471,15,5,"Excelente localização.
"
5472,5472,28,2,"Excelente limpeza.
"
5473,5473,33,5,"Excelente serviços.
"
5474,5474,31,5,"Ótima localização.
"
5475,5475,38,2,"Excelente localização.
"
5476,5476,34,5,"Ótima limpeza.
"
5477,5477,40,4,"Excelente localização.
"
5478,5478,25,5,"Maravilhosa atendimento.
"
5479,5479,25,4,"Ótima atendimento.
"
548,548,1,5,"Maravilhosa infraestrutura.
"
5480,5480,37,3,"Agradável infraestrutura.
"
5481,5481,21,1,"Incrível serviços.
"
5482,5482,23,4,"Agradável localização.
"
5483,5483,37,3,"Maravilhosa localização.
"
5484,5484,44,3,"Confortável atendimento.
"
5485,5485,36,4,"Agradável serviços.
"
5486,5486,22,3,"Maravilhosa limpeza.
"
5487,5487,41,1,"Agradável infraestrutura.
"
5488,5488,36,2,"Incrível localização.
"
5489,5489,49,4,"Incrível infraestrutura.
"
549,549,6,2,"Incrível limpeza.
"
5490,5490,23,1,"Excelente serviços.
"
5491,5491,42,2,"Agradável infraestrutura.
"
5492,5492,32,1,"Agradável serviços.
"
5493,5493,15,3,"Incrível localização.
"
5494,5494,36,3,"Maravilhosa infraestrutura.
"
5495,5495,39,4,"Excelente localização.
"
5496,5496,28,4,"Excelente limpeza.
"
5497,5497,38,3,"Ótima limpeza.
"
5498,5498,41,5,"Incrível serviços.
"
5499,5499,23,3,"Agradável atendimento.
"
55,55,1,2,"Maravilhosa infraestrutura.
"
550,550,2,2,"Confortável serviços.
"
5500,5500,30,5,"Maravilhosa limpeza.
"
5501,5501,42,3,"Excelente atendimento.
"
5502,5502,35,2,"Incrível localização.
"
5503,5503,39,1,"Excelente infraestrutura.
"
5504,5504,7,5,"Maravilhosa limpeza.
"
5505,5505,27,1,"Incrível serviços.
"
5506,5506,24,4,"Agradável limpeza.
"
5507,5507,17,5,"Agradável infraestrutura.
"
5508,5508,31,5,"Confortável atendimento.
"
5509,5509,39,5,"Confortável localização.
"
551,551,3,5,"Excelente atendimento.
"
5510,5510,38,4,"Maravilhosa localização.
"
5511,5511,34,4,"Ótima atendimento.
"
5512,5512,35,2,"Agradável infraestrutura.
"
5513,5513,5,3,"Ótima serviços.
"
5514,5514,31,2,"Incrível infraestrutura.
"
5515,5515,33,2,"Incrível limpeza.
"
5516,5516,33,5,"Agradável infraestrutura.
"
5517,5517,32,5,"Confortável localização.
"
5518,5518,35,4,"Ótima atendimento.
"
5519,5519,26,4,"Confortável localização.
"
552,552,1,1,"Incrível infraestrutura.
"
5520,5520,42,1,"Incrível localização.
"
5521,5521,36,4,"Ótima localização.
"
5522,5522,30,2,"Maravilhosa atendimento.
"
5523,5523,30,5,"Ótima limpeza.
"
5524,5524,41,1,"Agradável atendimento.
"
5525,5525,38,4,"Excelente atendimento.
"
5526,5526,37,2,"Incrível serviços.
"
5527,5527,41,3,"Ótima localização.
"
5528,5528,12,1,"Excelente infraestrutura.
"
5529,5529,39,3,"Excelente localização.
"
553,553,7,5,"Agradável atendimento.
"
5530,5530,36,1,"Confortável localização.
"
5531,5531,43,3,"Maravilhosa infraestrutura.
"
5532,5532,40,2,"Excelente limpeza.
"
5533,5533,42,5,"Maravilhosa limpeza.
"
5534,5534,19,3,"Agradável limpeza.
"
5535,5535,34,1,"Ótima localização.
"
5536,5536,33,4,"Confortável localização.
"
5537,5537,6,3,"Maravilhosa infraestrutura.
"
5538,5538,17,1,"Incrível limpeza.
"
5539,5539,46,1,"Maravilhosa infraestrutura.
"
554,554,2,1,"Ótima limpeza.
"
5540,5540,29,4,"Excelente limpeza.
"
5541,5541,39,2,"Incrível limpeza.
"
5542,5542,35,3,"Maravilhosa atendimento.
"
5543,5543,39,3,"Agradável serviços.
"
5544,5544,37,2,"Ótima limpeza.
"
5545,5545,38,2,"Incrível infraestrutura.
"
5546,5546,37,5,"Confortável localização.
"
5547,5547,39,2,"Excelente limpeza.
"
5548,5548,39,5,"Excelente localização.
"
5549,5549,40,3,"Excelente localização.
"
555,555,1,3,"Incrível serviços.
"
5550,5550,31,5,"Excelente serviços.
"
5551,5551,39,2,"Ótima localização.
"
5552,5552,35,2,"Agradável atendimento.
"
5553,5553,37,2,"Agradável limpeza.
"
5554,5554,38,5,"Agradável atendimento.
"
5555,5555,37,4,"Ótima limpeza.
"
5556,5556,46,1,"Ótima infraestrutura.
"
5557,5557,39,1,"Excelente localização.
"
5558,5558,40,4,"Agradável infraestrutura.
"
5559,5559,45,4,"Confortável serviços.
"
556,556,6,4,"Agradável atendimento.
"
5560,5560,14,2,"Maravilhosa localização.
"
5561,5561,41,4,"Agradável limpeza.
"
5562,5562,35,2,"Agradável serviços.
"
5563,5563,33,5,"Excelente localização.
"
5564,5564,38,3,"Incrível serviços.
"
5565,5565,36,4,"Excelente atendimento.
"
5566,5566,42,1,"Agradável limpeza.
"
5567,5567,32,1,"Incrível serviços.
"
5568,5568,34,4,"Incrível infraestrutura.
"
5569,5569,38,4,"Incrível atendimento.
"
557,557,7,5,"Maravilhosa limpeza.
"
5570,5570,36,3,"Agradável limpeza.
"
5571,5571,36,5,"Confortável localização.
"
5572,5572,40,5,"Excelente localização.
"
5573,5573,39,1,"Excelente limpeza.
"
5574,5574,23,3,"Maravilhosa serviços.
"
5575,5575,40,1,"Maravilhosa atendimento.
"
5576,5576,38,1,"Maravilhosa atendimento.
"
5577,5577,38,5,"Confortável localização.
"
5578,5578,34,3,"Confortável limpeza.
"
5579,5579,15,3,"Maravilhosa serviços.
"
558,558,2,3,"Agradável atendimento.
"
5580,5580,36,2,"Excelente serviços.
"
5581,5581,33,1,"Maravilhosa infraestrutura.
"
5582,5582,36,2,"Agradável limpeza.
"
5583,5583,50,1,"Maravilhosa limpeza.
"
5584,5584,34,2,"Incrível serviços.
"
5585,5585,40,3,"Excelente serviços.
"
5586,5586,35,4,"Ótima limpeza.
"
5587,5587,37,2,"Excelente atendimento.
"
5588,5588,43,1,"Maravilhosa limpeza.
"
5589,5589,41,5,"Excelente serviços.
"
559,559,6,4,"Confortável infraestrutura.
"
5590,5590,35,4,"Incrível infraestrutura.
"
5591,5591,39,1,"Ótima localização.
"
5592,5592,27,1,"Incrível atendimento.
"
5593,5593,38,5,"Incrível atendimento.
"
5594,5594,41,2,"Ótima atendimento.
"
5595,5595,35,3,"Agradável localização.
"
5596,5596,27,4,"Confortável infraestrutura.
"
5597,5597,38,1,"Agradável limpeza.
"
5598,5598,31,1,"Ótima atendimento.
"
5599,5599,37,3,"Maravilhosa limpeza.
"
56,56,1,4,"Excelente localização.
"
560,560,4,2,"Incrível localização.
"
5600,5600,38,4,"Maravilhosa serviços.
"
5601,5601,43,2,"Ótima infraestrutura.
"
5602,5602,33,3,"Ótima atendimento.
"
5603,5603,28,1,"Confortável localização.
"
5604,5604,40,5,"Confortável atendimento.
"
5605,5605,37,5,"Maravilhosa limpeza.
"
5606,5606,39,3,"Excelente atendimento.
"
5607,5607,35,4,"Agradável serviços.
"
5608,5608,32,4,"Ótima serviços.
"
5609,5609,34,2,"Incrível infraestrutura.
"
561,561,7,1,"Ótima localização.
"
5610,5610,36,5,"Agradável infraestrutura.
"
5611,5611,40,1,"Incrível infraestrutura.
"
5612,5612,39,3,"Confortável serviços.
"
5613,5613,42,1,"Maravilhosa localização.
"
5614,5614,46,3,"Maravilhosa atendimento.
"
5615,5615,41,2,"Excelente serviços.
"
5616,5616,24,4,"Maravilhosa limpeza.
"
5617,5617,41,3,"Ótima infraestrutura.
"
5618,5618,40,1,"Excelente limpeza.
"
5619,5619,7,4,"Agradável limpeza.
"
562,562,5,5,"Confortável serviços.
"
5620,5620,40,4,"Confortável limpeza.
"
5621,5621,35,1,"Agradável localização.
"
5622,5622,41,3,"Agradável localização.
"
5623,5623,42,3,"Incrível infraestrutura.
"
5624,5624,40,1,"Maravilhosa atendimento.
"
5625,5625,41,5,"Ótima serviços.
"
5626,5626,42,2,"Incrível infraestrutura.
"
5627,5627,35,3,"Ótima atendimento.
"
5628,5628,39,2,"Maravilhosa localização.
"
5629,5629,33,3,"Maravilhosa infraestrutura.
"
563,563,1,4,"Agradável limpeza.
"
5630,5630,41,1,"Maravilhosa limpeza.
"
5631,5631,45,1,"Maravilhosa infraestrutura.
"
5632,5632,46,1,"Incrível atendimento.
"
5633,5633,38,1,"Maravilhosa localização.
"
5634,5634,35,3,"Maravilhosa limpeza.
"
5635,5635,34,1,"Maravilhosa localização.
"
5636,5636,22,4,"Ótima serviços.
"
5637,5637,37,1,"Ótima atendimento.
"
5638,5638,36,1,"Excelente serviços.
"
5639,5639,42,5,"Confortável infraestrutura.
"
564,564,6,3,"Confortável serviços.
"
5640,5640,47,1,"Maravilhosa localização.
"
5641,5641,36,3,"Agradável limpeza.
"
5642,5642,29,5,"Excelente atendimento.
"
5643,5643,41,5,"Maravilhosa localização.
"
5644,5644,38,5,"Incrível localização.
"
5645,5645,33,1,"Agradável serviços.
"
5646,5646,39,5,"Incrível limpeza.
"
5647,5647,20,3,"Maravilhosa serviços.
"
5648,5648,40,5,"Ótima limpeza.
"
5649,5649,43,5,"Agradável infraestrutura.
"
565,565,7,3,"Agradável serviços.
"
5650,5650,11,5,"Ótima limpeza.
"
5651,5651,29,1,"Maravilhosa limpeza.
"
5652,5652,47,3,"Confortável atendimento.
"
5653,5653,30,2,"Ótima infraestrutura.
"
5654,5654,40,4,"Incrível infraestrutura.
"
5655,5655,20,5,"Maravilhosa serviços.
"
5656,5656,34,3,"Ótima infraestrutura.
"
5657,5657,34,3,"Agradável serviços.
"
5658,5658,17,5,"Maravilhosa serviços.
"
5659,5659,44,3,"Incrível atendimento.
"
566,566,7,3,"Ótima atendimento.
"
5660,5660,37,4,"Excelente infraestrutura.
"
5661,5661,32,4,"Excelente localização.
"
5662,5662,30,5,"Maravilhosa serviços.
"
5663,5663,50,1,"Ótima localização.
"
